Litter_Bag_ID,Variable,Value,Protocol_ID,Units,Lab_Group
11DLA3B,Ash.DM,5.44,nIR,% dry mass,Steve Allison
11DLA3C,Ash.DM,4.78,nIR,% dry mass,Steve Allison
11DLB1A,Ash.DM,3.81,nIR,% dry mass,Steve Allison
11DLB1B,Ash.DM,3.14,nIR,% dry mass,Steve Allison
11DLB2A,Ash.DM,4.21,nIR,% dry mass,Steve Allison
11DLB2B,Ash.DM,4.29,nIR,% dry mass,Steve Allison
11DLB3A,Ash.DM,3.42,nIR,% dry mass,Steve Allison
11DLB3B,Ash.DM,3.6,nIR,% dry mass,Steve Allison
11DLC1A,Ash.DM,4.92,nIR,% dry mass,Steve Allison
11DLC1C,Ash.DM,5.33,nIR,% dry mass,Steve Allison
11DLC2A,Ash.DM,4.82,nIR,% dry mass,Steve Allison
11DLC2C,Ash.DM,4.89,nIR,% dry mass,Steve Allison
11DLC3A,Ash.DM,5.95,nIR,% dry mass,Steve Allison
11DLC3C,Ash.DM,4.96,nIR,% dry mass,Steve Allison
11DRA1A,Ash.DM,4.42,nIR,% dry mass,Steve Allison
11DRA1B,Ash.DM,4.26,nIR,% dry mass,Steve Allison
11DRA2A,Ash.DM,4.99,nIR,% dry mass,Steve Allison
11DRA2B,Ash.DM,4.75,nIR,% dry mass,Steve Allison
11DRA3A,Ash.DM,3.95,nIR,% dry mass,Steve Allison
11DRA3B,Ash.DM,4.36,nIR,% dry mass,Steve Allison
11DRB1A,Ash.DM,3.99,nIR,% dry mass,Steve Allison
11DRB1B,Ash.DM,3.96,nIR,% dry mass,Steve Allison
11DRB2A,Ash.DM,4.33,nIR,% dry mass,Steve Allison
11DRB2B,Ash.DM,4.27,nIR,% dry mass,Steve Allison
11DRB3A,Ash.DM,4.19,nIR,% dry mass,Steve Allison
11DRB3B,Ash.DM,2.91,nIR,% dry mass,Steve Allison
11ERA1A,Ash.DM,4.78,nIR,% dry mass,Steve Allison
11ERA1C,Ash.DM,5.34,nIR,% dry mass,Steve Allison
11ERA2A,Ash.DM,4.74,nIR,% dry mass,Steve Allison
11ERA2C,Ash.DM,5.85,nIR,% dry mass,Steve Allison
11ERA3A,Ash.DM,5.52,nIR,% dry mass,Steve Allison
11ERA3C,Ash.DM,5.51,nIR,% dry mass,Steve Allison
11ERC1A,Ash.DM,5.92,nIR,% dry mass,Steve Allison
11ERC1C,Ash.DM,6.15,nIR,% dry mass,Steve Allison
11ERC2A,Ash.DM,5.81,nIR,% dry mass,Steve Allison
11ERC2C,Ash.DM,5.63,nIR,% dry mass,Steve Allison
11ERC3A,Ash.DM,4.81,nIR,% dry mass,Steve Allison
11ERC3C,Ash.DM,6.71,nIR,% dry mass,Steve Allison
11GLA1A,Ash.DM,4.27,nIR,% dry mass,Steve Allison
11GLA1C,Ash.DM,4.63,nIR,% dry mass,Steve Allison
11GLA2A,Ash.DM,5.03,nIR,% dry mass,Steve Allison
11GLA2C,Ash.DM,5.49,nIR,% dry mass,Steve Allison
11GLA3A,Ash.DM,4.96,nIR,% dry mass,Steve Allison
11GLA3C,Ash.DM,5.09,nIR,% dry mass,Steve Allison
11GLC1A,Ash.DM,5.4,nIR,% dry mass,Steve Allison
11GLC1C,Ash.DM,5.5,nIR,% dry mass,Steve Allison
11GLC2A,Ash.DM,5.38,nIR,% dry mass,Steve Allison
11GLC2C,Ash.DM,7.69,nIR,% dry mass,Steve Allison
11GLC3A,Ash.DM,6.07,nIR,% dry mass,Steve Allison
11GLC3C,Ash.DM,6.19,nIR,% dry mass,Steve Allison
11HLA1A,Ash.DM,4.57,nIR,% dry mass,Steve Allison
11HLA1B,Ash.DM,3.71,nIR,% dry mass,Steve Allison
11HLA1C,Ash.DM,3.91,nIR,% dry mass,Steve Allison
11HLA2A,Ash.DM,5.11,nIR,% dry mass,Steve Allison
11HLA2B,Ash.DM,3.54,nIR,% dry mass,Steve Allison
11HLA2C,Ash.DM,5.08,nIR,% dry mass,Steve Allison
11HLA3A,Ash.DM,4.32,nIR,% dry mass,Steve Allison
11HLA3B,Ash.DM,4.19,nIR,% dry mass,Steve Allison
11HLA3C,Ash.DM,3.74,nIR,% dry mass,Steve Allison
11HLB1A,Ash.DM,3.76,nIR,% dry mass,Steve Allison
11HLB1B,Ash.DM,3.42,nIR,% dry mass,Steve Allison
11HLB2A,Ash.DM,4.09,nIR,% dry mass,Steve Allison
11HLB2B,Ash.DM,3.65,nIR,% dry mass,Steve Allison
11HLB3A,Ash.DM,3.93,nIR,% dry mass,Steve Allison
11HLB3B,Ash.DM,3.77,nIR,% dry mass,Steve Allison
11HLC1A,Ash.DM,4.29,nIR,% dry mass,Steve Allison
11HLC1C,Ash.DM,5.19,nIR,% dry mass,Steve Allison
11HLC2A,Ash.DM,4.55,nIR,% dry mass,Steve Allison
11HLC2C,Ash.DM,5.56,nIR,% dry mass,Steve Allison
11HLC3A,Ash.DM,5.3,nIR,% dry mass,Steve Allison
11HLC3C,Ash.DM,5.07,nIR,% dry mass,Steve Allison
11HRA1A,Ash.DM,4.92,nIR,% dry mass,Steve Allison
11HRA1B,Ash.DM,3.69,nIR,% dry mass,Steve Allison
11HRA2A,Ash.DM,4.39,nIR,% dry mass,Steve Allison
11HRA2B,Ash.DM,5.33,nIR,% dry mass,Steve Allison
11HRA3A,Ash.DM,3.62,nIR,% dry mass,Steve Allison
11HRA3B,Ash.DM,4.87,nIR,% dry mass,Steve Allison
11HRB1A,Ash.DM,4.15,nIR,% dry mass,Steve Allison
11HRB1B,Ash.DM,3.95,nIR,% dry mass,Steve Allison
11HRB2A,Ash.DM,5.33,nIR,% dry mass,Steve Allison
11HRB2B,Ash.DM,4.26,nIR,% dry mass,Steve Allison
11HRB3A,Ash.DM,3.43,nIR,% dry mass,Steve Allison
11HRB3B,Ash.DM,3.71,nIR,% dry mass,Steve Allison
11JRA1A,Ash.DM,5.17,nIR,% dry mass,Steve Allison
11JRA1C,Ash.DM,5.5,nIR,% dry mass,Steve Allison
11JRA2A,Ash.DM,5.35,nIR,% dry mass,Steve Allison
11JRA2C,Ash.DM,6.31,nIR,% dry mass,Steve Allison
11JRA3A,Ash.DM,4.6,nIR,% dry mass,Steve Allison
11JRA3C,Ash.DM,6.49,nIR,% dry mass,Steve Allison
11JRC1A,Ash.DM,4.5,nIR,% dry mass,Steve Allison
11JRC1C,Ash.DM,5.83,nIR,% dry mass,Steve Allison
11JRC2A,Ash.DM,5.3,nIR,% dry mass,Steve Allison
11JRC2C,Ash.DM,6.91,nIR,% dry mass,Steve Allison
11JRC3A,Ash.DM,5.5,nIR,% dry mass,Steve Allison
11JRC3C,Ash.DM,6.54,nIR,% dry mass,Steve Allison
11KLA1A,Ash.DM,4.7,nIR,% dry mass,Steve Allison
11KLA1B,Ash.DM,4.54,nIR,% dry mass,Steve Allison
11KLA2A,Ash.DM,5.42,nIR,% dry mass,Steve Allison
11KLA2B,Ash.DM,4.54,nIR,% dry mass,Steve Allison
11KLA3A,Ash.DM,4.46,nIR,% dry mass,Steve Allison
11KLA3B,Ash.DM,3.99,nIR,% dry mass,Steve Allison
11KLB1A,Ash.DM,3.31,nIR,% dry mass,Steve Allison
11KLB1B,Ash.DM,4.01,nIR,% dry mass,Steve Allison
11KLB2A,Ash.DM,6.07,nIR,% dry mass,Steve Allison
11KLB2B,Ash.DM,4.98,nIR,% dry mass,Steve Allison
11KLB3A,Ash.DM,4.43,nIR,% dry mass,Steve Allison
11KLB3B,Ash.DM,5.16,nIR,% dry mass,Steve Allison
11KRA1A,Ash.DM,4.4,nIR,% dry mass,Steve Allison
11KRA1B,Ash.DM,4.36,nIR,% dry mass,Steve Allison
11KRA1C,Ash.DM,4.31,nIR,% dry mass,Steve Allison
11KRA2A,Ash.DM,3.85,nIR,% dry mass,Steve Allison
11KRA2B,Ash.DM,5.49,nIR,% dry mass,Steve Allison
11KRA2C,Ash.DM,5.33,nIR,% dry mass,Steve Allison
11KRA3A,Ash.DM,4.06,nIR,% dry mass,Steve Allison
11KRA3B,Ash.DM,4.05,nIR,% dry mass,Steve Allison
11KRA3C,Ash.DM,4.49,nIR,% dry mass,Steve Allison
11KRB1A,Ash.DM,4.34,nIR,% dry mass,Steve Allison
11KRB1B,Ash.DM,3.33,nIR,% dry mass,Steve Allison
11KRB2A,Ash.DM,4.86,nIR,% dry mass,Steve Allison
11KRB2B,Ash.DM,9.05,nIR,% dry mass,Steve Allison
11KRB3A,Ash.DM,3.95,nIR,% dry mass,Steve Allison
11KRB3B,Ash.DM,3.59,nIR,% dry mass,Steve Allison
11KRC1A,Ash.DM,4.65,nIR,% dry mass,Steve Allison
11KRC1C,Ash.DM,4.99,nIR,% dry mass,Steve Allison
11KRC2A,Ash.DM,8.07,nIR,% dry mass,Steve Allison
11KRC2C,Ash.DM,6.04,nIR,% dry mass,Steve Allison
11KRC3A,Ash.DM,4.85,nIR,% dry mass,Steve Allison
11KRC3C,Ash.DM,6.09,nIR,% dry mass,Steve Allison
11MRA1A,Ash.DM,5.28,nIR,% dry mass,Steve Allison
11MRA1C,Ash.DM,5.22,nIR,% dry mass,Steve Allison
11MRA2A,Ash.DM,6.2,nIR,% dry mass,Steve Allison
11MRA2C,Ash.DM,5.33,nIR,% dry mass,Steve Allison
11MRA3A,Ash.DM,5.69,nIR,% dry mass,Steve Allison
11MRA3C,Ash.DM,3.42,nIR,% dry mass,Steve Allison
11MRC1A,Ash.DM,5.08,nIR,% dry mass,Steve Allison
11MRC1C,Ash.DM,5.23,nIR,% dry mass,Steve Allison
11MRC2A,Ash.DM,6.04,nIR,% dry mass,Steve Allison
11MRC2C,Ash.DM,7.92,nIR,% dry mass,Steve Allison
11MRC3A,Ash.DM,4.13,nIR,% dry mass,Steve Allison
11MRC3C,Ash.DM,4.5,nIR,% dry mass,Steve Allison
11NRA1A,Ash.DM,4.81,nIR,% dry mass,Steve Allison
11NRA1C,Ash.DM,5.66,nIR,% dry mass,Steve Allison
11NRA2A,Ash.DM,6.55,nIR,% dry mass,Steve Allison
11NRA2C,Ash.DM,6.37,nIR,% dry mass,Steve Allison
11NRA3A,Ash.DM,4.88,nIR,% dry mass,Steve Allison
11NRA3C,Ash.DM,4.84,nIR,% dry mass,Steve Allison
11NRC1A,Ash.DM,5.44,nIR,% dry mass,Steve Allison
11NRC1C,Ash.DM,5.25,nIR,% dry mass,Steve Allison
11NRC2A,Ash.DM,6.73,nIR,% dry mass,Steve Allison
11NRC2C,Ash.DM,6.03,nIR,% dry mass,Steve Allison
11NRC3A,Ash.DM,6.64,nIR,% dry mass,Steve Allison
11NRC3C,Ash.DM,6.33,nIR,% dry mass,Steve Allison
11OLA1A,Ash.DM,4.91,nIR,% dry mass,Steve Allison
11OLA1B,Ash.DM,3.96,nIR,% dry mass,Steve Allison
11OLA2A,Ash.DM,4.82,nIR,% dry mass,Steve Allison
11OLA2B,Ash.DM,4.04,nIR,% dry mass,Steve Allison
11OLA3A,Ash.DM,2.95,nIR,% dry mass,Steve Allison
11OLA3B,Ash.DM,4.2,nIR,% dry mass,Steve Allison
11OLB1A,Ash.DM,3.83,nIR,% dry mass,Steve Allison
11OLB1B,Ash.DM,3.34,nIR,% dry mass,Steve Allison
11OLB2A,Ash.DM,4.4,nIR,% dry mass,Steve Allison
11OLB2B,Ash.DM,4.95,nIR,% dry mass,Steve Allison
11OLB3A,Ash.DM,4,nIR,% dry mass,Steve Allison
11OLB3B,Ash.DM,3.33,nIR,% dry mass,Steve Allison
11ORA1A,Ash.DM,3.93,nIR,% dry mass,Steve Allison
11ORA1B,Ash.DM,3.62,nIR,% dry mass,Steve Allison
11ORA1C,Ash.DM,4.06,nIR,% dry mass,Steve Allison
11ORA2A,Ash.DM,5.76,nIR,% dry mass,Steve Allison
11ORA2B,Ash.DM,4.78,nIR,% dry mass,Steve Allison
11ORA2C,Ash.DM,4.87,nIR,% dry mass,Steve Allison
11ORA3A,Ash.DM,4.86,nIR,% dry mass,Steve Allison
11ORA3B,Ash.DM,3.72,nIR,% dry mass,Steve Allison
11ORA3C,Ash.DM,5.03,nIR,% dry mass,Steve Allison
11ORB1A,Ash.DM,3.91,nIR,% dry mass,Steve Allison
11ORB1B,Ash.DM,3.44,nIR,% dry mass,Steve Allison
11ORB2A,Ash.DM,4.86,nIR,% dry mass,Steve Allison
11ORB2B,Ash.DM,4.65,nIR,% dry mass,Steve Allison
11ORB3A,Ash.DM,3.89,nIR,% dry mass,Steve Allison
11ORB3B,Ash.DM,3.44,nIR,% dry mass,Steve Allison
11ORC1A,Ash.DM,5.35,nIR,% dry mass,Steve Allison
11ORC1C,Ash.DM,4.67,nIR,% dry mass,Steve Allison
11ORC2A,Ash.DM,5.72,nIR,% dry mass,Steve Allison
11ORC2C,Ash.DM,4.5,nIR,% dry mass,Steve Allison
11ORC3A,Ash.DM,5.76,nIR,% dry mass,Steve Allison
11ORC3C,Ash.DM,5.63,nIR,% dry mass,Steve Allison
11QLA1A,Ash.DM,3.99,nIR,% dry mass,Steve Allison
11QLA1B,Ash.DM,3.89,nIR,% dry mass,Steve Allison
11QLA2A,Ash.DM,4.82,nIR,% dry mass,Steve Allison
11QLA2B,Ash.DM,4.89,nIR,% dry mass,Steve Allison
11QLA3A,Ash.DM,3.89,nIR,% dry mass,Steve Allison
11QLA3B,Ash.DM,3.84,nIR,% dry mass,Steve Allison
11QLB1A,Ash.DM,4.61,nIR,% dry mass,Steve Allison
11QLB1B,Ash.DM,4.06,nIR,% dry mass,Steve Allison
11QLB2A,Ash.DM,5.89,nIR,% dry mass,Steve Allison
11QLB2B,Ash.DM,5.38,nIR,% dry mass,Steve Allison
11QLB3A,Ash.DM,3.23,nIR,% dry mass,Steve Allison
11QLB3B,Ash.DM,3.33,nIR,% dry mass,Steve Allison
11QRA1A,Ash.DM,4.01,nIR,% dry mass,Steve Allison
11QRA1B,Ash.DM,3.35,nIR,% dry mass,Steve Allison
11QRA1C,Ash.DM,3.84,nIR,% dry mass,Steve Allison
11QRA2A,Ash.DM,5.12,nIR,% dry mass,Steve Allison
11QRA2B,Ash.DM,5.73,nIR,% dry mass,Steve Allison
11QRA2C,Ash.DM,5.3,nIR,% dry mass,Steve Allison
11QRA3A,Ash.DM,4.47,nIR,% dry mass,Steve Allison
11QRA3B,Ash.DM,3.76,nIR,% dry mass,Steve Allison
11QRA3C,Ash.DM,3.52,nIR,% dry mass,Steve Allison
11QRB1A,Ash.DM,3.84,nIR,% dry mass,Steve Allison
11QRB1B,Ash.DM,3.36,nIR,% dry mass,Steve Allison
11QRB2A,Ash.DM,5.16,nIR,% dry mass,Steve Allison
11QRB2B,Ash.DM,5.4,nIR,% dry mass,Steve Allison
11QRB3A,Ash.DM,4.16,nIR,% dry mass,Steve Allison
11QRB3B,Ash.DM,3.55,nIR,% dry mass,Steve Allison
11QRC1A,Ash.DM,4.71,nIR,% dry mass,Steve Allison
11QRC1C,Ash.DM,5.47,nIR,% dry mass,Steve Allison
11QRC2A,Ash.DM,6.46,nIR,% dry mass,Steve Allison
11QRC2C,Ash.DM,5.88,nIR,% dry mass,Steve Allison
11QRC3A,Ash.DM,4.51,nIR,% dry mass,Steve Allison
11QRC3C,Ash.DM,4.55,nIR,% dry mass,Steve Allison
11RLA1A,Ash.DM,4.12,nIR,% dry mass,Steve Allison
11RLA1B,Ash.DM,3.88,nIR,% dry mass,Steve Allison
11RLA1C,Ash.DM,4.52,nIR,% dry mass,Steve Allison
11RLA2A,Ash.DM,5.08,nIR,% dry mass,Steve Allison
11RLA2B,Ash.DM,5.13,nIR,% dry mass,Steve Allison
11RLA2C,Ash.DM,4.63,nIR,% dry mass,Steve Allison
11RLA3A,Ash.DM,3.68,nIR,% dry mass,Steve Allison
11RLA3B,Ash.DM,3.67,nIR,% dry mass,Steve Allison
11RLA3C,Ash.DM,3.94,nIR,% dry mass,Steve Allison
11RLB1A,Ash.DM,3.79,nIR,% dry mass,Steve Allison
11RLB1B,Ash.DM,3.78,nIR,% dry mass,Steve Allison
11RLB2A,Ash.DM,4.82,nIR,% dry mass,Steve Allison
11RLB2B,Ash.DM,4.92,nIR,% dry mass,Steve Allison
11RLB3A,Ash.DM,3.74,nIR,% dry mass,Steve Allison
11RLB3B,Ash.DM,4.3,nIR,% dry mass,Steve Allison
11RLC1A,Ash.DM,5.07,nIR,% dry mass,Steve Allison
11RLC1C,Ash.DM,4.21,nIR,% dry mass,Steve Allison
11RLC2A,Ash.DM,5.69,nIR,% dry mass,Steve Allison
11RLC2C,Ash.DM,4.89,nIR,% dry mass,Steve Allison
11RLC3A,Ash.DM,5.64,nIR,% dry mass,Steve Allison
11RLC3C,Ash.DM,4.46,nIR,% dry mass,Steve Allison
11RRA1A,Ash.DM,3.8,nIR,% dry mass,Steve Allison
11RRA1B,Ash.DM,3.48,nIR,% dry mass,Steve Allison
11RRA2A,Ash.DM,5.58,nIR,% dry mass,Steve Allison
11RRA2B,Ash.DM,4.48,nIR,% dry mass,Steve Allison
11RRA3A,Ash.DM,3.62,nIR,% dry mass,Steve Allison
11RRA3B,Ash.DM,4.38,nIR,% dry mass,Steve Allison
11RRB1A,Ash.DM,3.27,nIR,% dry mass,Steve Allison
11RRB1B,Ash.DM,3,nIR,% dry mass,Steve Allison
11RRB2A,Ash.DM,4.62,nIR,% dry mass,Steve Allison
11RRB2B,Ash.DM,4.27,nIR,% dry mass,Steve Allison
11RRB3A,Ash.DM,4.25,nIR,% dry mass,Steve Allison
11RRB3B,Ash.DM,3.85,nIR,% dry mass,Steve Allison
11SLA1A,Ash.DM,5.65,nIR,% dry mass,Steve Allison
11SLA1C,Ash.DM,5.38,nIR,% dry mass,Steve Allison
11SLA2A,Ash.DM,5.49,nIR,% dry mass,Steve Allison
11SLA2C,Ash.DM,5.94,nIR,% dry mass,Steve Allison
11SLA3A,Ash.DM,4.54,nIR,% dry mass,Steve Allison
11SLA3C,Ash.DM,4.98,nIR,% dry mass,Steve Allison
11SLC1A,Ash.DM,5.87,nIR,% dry mass,Steve Allison
11SLC1C,Ash.DM,6.61,nIR,% dry mass,Steve Allison
11SLC2A,Ash.DM,6.42,nIR,% dry mass,Steve Allison
11SLC2C,Ash.DM,6.17,nIR,% dry mass,Steve Allison
11SLC3A,Ash.DM,5.82,nIR,% dry mass,Steve Allison
11SLC3C,Ash.DM,4.85,nIR,% dry mass,Steve Allison
11TLA1A,Ash.DM,4.48,nIR,% dry mass,Steve Allison
11TLA1C,Ash.DM,5.72,nIR,% dry mass,Steve Allison
11TLA2A,Ash.DM,6.14,nIR,% dry mass,Steve Allison
11TLA2C,Ash.DM,6.65,nIR,% dry mass,Steve Allison
11TLA3A,Ash.DM,4.82,nIR,% dry mass,Steve Allison
11TLA3C,Ash.DM,4.95,nIR,% dry mass,Steve Allison
11TLC1A,Ash.DM,6.46,nIR,% dry mass,Steve Allison
11TLC1C,Ash.DM,6.47,nIR,% dry mass,Steve Allison
11TLC2A,Ash.DM,5.98,nIR,% dry mass,Steve Allison
11TLC2C,Ash.DM,4.42,nIR,% dry mass,Steve Allison
11TLC3A,Ash.DM,7.1,nIR,% dry mass,Steve Allison
11TLC3C,Ash.DM,6.73,nIR,% dry mass,Steve Allison
11ULA1A,Ash.DM,4.42,nIR,% dry mass,Steve Allison
11ULA1B,Ash.DM,4.16,nIR,% dry mass,Steve Allison
11ULA1C,Ash.DM,4.13,nIR,% dry mass,Steve Allison
11ULA2A,Ash.DM,4.83,nIR,% dry mass,Steve Allison
11ULA2B,Ash.DM,4.42,nIR,% dry mass,Steve Allison
11ULA2C,Ash.DM,4.99,nIR,% dry mass,Steve Allison
11ULA3A,Ash.DM,4.96,nIR,% dry mass,Steve Allison
11ULA3B,Ash.DM,4.15,nIR,% dry mass,Steve Allison
11ULA3C,Ash.DM,4.99,nIR,% dry mass,Steve Allison
11ULB1A,Ash.DM,4.27,nIR,% dry mass,Steve Allison
11ULB1B,Ash.DM,4.45,nIR,% dry mass,Steve Allison
11ULB2A,Ash.DM,4.69,nIR,% dry mass,Steve Allison
11ULB2B,Ash.DM,4.46,nIR,% dry mass,Steve Allison
11ULB3A,Ash.DM,3.88,nIR,% dry mass,Steve Allison
11ULB3B,Ash.DM,4.09,nIR,% dry mass,Steve Allison
11ULC1A,Ash.DM,4.31,nIR,% dry mass,Steve Allison
11ULC1C,Ash.DM,4.58,nIR,% dry mass,Steve Allison
11ULC2A,Ash.DM,5.14,nIR,% dry mass,Steve Allison
11ULC2C,Ash.DM,5.48,nIR,% dry mass,Steve Allison
11ULC3A,Ash.DM,5.63,nIR,% dry mass,Steve Allison
11ULC3C,Ash.DM,5.77,nIR,% dry mass,Steve Allison
11URA1A,Ash.DM,5.34,nIR,% dry mass,Steve Allison
11URA1B,Ash.DM,4.8,nIR,% dry mass,Steve Allison
11URA2A,Ash.DM,4.83,nIR,% dry mass,Steve Allison
11URA2B,Ash.DM,5.09,nIR,% dry mass,Steve Allison
11URA3A,Ash.DM,4.61,nIR,% dry mass,Steve Allison
11URA3B,Ash.DM,4.8,nIR,% dry mass,Steve Allison
11URB1A,Ash.DM,4.6,nIR,% dry mass,Steve Allison
11URB1B,Ash.DM,4.4,nIR,% dry mass,Steve Allison
11URB2A,Ash.DM,4.65,nIR,% dry mass,Steve Allison
11URB2B,Ash.DM,4.49,nIR,% dry mass,Steve Allison
11URB3A,Ash.DM,4.91,nIR,% dry mass,Steve Allison
11URB3B,Ash.DM,4.08,nIR,% dry mass,Steve Allison
12ALA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ALA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12ALB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ALB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12ARA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ARA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12ARA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12ARB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ARB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12ARC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ARC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12C11,Ash.DM,,nIR,% dry mass,Steve Allison
12C12,Ash.DM,,nIR,% dry mass,Steve Allison
12C13,Ash.DM,,nIR,% dry mass,Steve Allison
12C14,Ash.DM,,nIR,% dry mass,Steve Allison
12CLA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12CLA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12CLC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12CLC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12DLA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12DLA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12DLA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12DLB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12DLB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12DLC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12DLC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12DRA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12DRA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12DRB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12DRB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12ERA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ERA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12ERC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ERC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12GLA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12GLA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12GLC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12GLC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12HLA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12HLA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12HLA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12HLB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12HLB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12HLC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12HLC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12HRA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12HRA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12HRB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12HRB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12JRA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12JRA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12JRC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12JRC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12KLA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12KLA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12KLB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12KLB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12KRA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12KRA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12KRA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12KRB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12KRB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12KRC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12KRC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12MRA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12MRA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12MRC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12MRC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12NRA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12NRA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12NRC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12NRC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12OLA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12OLA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12OLB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12OLB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12ORA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ORA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12ORA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12ORB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ORB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12ORC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12ORC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12QLA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12QLA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12QLB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12QLB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12QRA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12QRA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12QRA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12QRB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12QRB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12QRC1A,Ash.DM,,nIR,% dry mass,Steve Allison
12QRC1C,Ash.DM,,nIR,% dry mass,Steve Allison
12RLA1A,Ash.DM,,nIR,% dry mass,Steve Allison
12RLA1B,Ash.DM,,nIR,% dry mass,Steve Allison
12RLA1C,Ash.DM,,nIR,% dry mass,Steve Allison
12RLB1A,Ash.DM,,nIR,% dry mass,Steve Allison
12RLB1B,Ash.DM,,nIR,% dry mass,Steve Allison
12RLC1A,Ash.DM,,nIR,% dry mass,Steve Allison
